,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Politeness,Text
1821,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,"Unless you have only a few big groups, enumerating all of them will likely take way too long. Could you add more details?"
1822,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,"Well, the problem you linked to is entirely different than what you're describing. Can you please decide on which one you need help with?"
1823,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,"The name of that site is ""CodeKata"" not ""Code Katas""; ""can anyone .."" is a yes/no question, what you really want to ask is ""what are some more ..""; the title ""Code Katas"" is too short and is automatically rejected by the system; greetings and signatures (""thanks!"") are currently considered out of place on SO (see Meta); the [best-practices] tag is out of place, and [coding] (at least [currently](http://stackoverflow.com/questions/tagged/coding)) has lost any specific meaning (effectively all programming involves ""coding"", right?)."
1824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All the images? In the whole world?
1825,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,you can do this with a container that is positioned absolute/fixed with a width and height of 100%.  background can then be set to `background-position: center center` I think?
1826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ya, seriously.  17 questions and no selected answers?"
1827,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,Why are the results bad? Can you elaborate on what you did?
1828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,int.MaxValue does not count as a 'huge number' in the field of primality testing. How big are your numbers?
1829,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,What language/platform are you using for parsing? What library?
1830,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"Why are you hashing these values? In other words, are you using the hash to speed lookups (as in a hash table) or are you trying to create an almost-unique digest value for each?"
1831,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"So who exactly is going to *teach* this topic in the class? Shouldn't the teacher be able to ""show how it can be implemented""?"
1832,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,What have you tried? Where are you having difficulties?
1833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Ultimately, **every** file is represented using `0` and `1` only. What makes a ""bitmap index"" different?"
1834,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,What operating system?  Are you writing a debugger or trying to use a debugger?
1835,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"You might want to explain a bit more of the *removing* business. Why is the first `remove` removing `2` (tail of the sequence), but the second removing `3` (which at the time is the head of the sequence)?"
1836,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"The most complete resource is the internet at large, but that is a bit broad. Is there anything specific you are looking for?"
1837,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,I think the question is ambigious too. Did you get given an example set of files/directories to work against?
1838,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"what have you tried? There are over 2000 questions here on SO about random numbers, have you had a look on some of them?"
1839,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,homework ?. Can you explain why you don't want to use genetic algo's or neural networks ?
1840,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,"I agree, how did you come up with the problem in the first place? I would have thought the idea for a thesis would have come from a real world problem that needs solving?"
1841,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"This makes no sense. Did you mean ""space complexity of O(n2)""?"
1842,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,The last sentence makes me think that there is a bigger picture. What is it that you are really trying to do?
1843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,@Thomas P: hahah!! apropos Dijkstra huh?!
1844,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,"Isn't some kind of curve inherent in using non-Euclidean triangles? I suppose intuitively, I'd expect each edge of a triangle to be part of a great circle - are these ""bulges"" relative to that?"
1845,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,I'm not quite sure what you are trying to achieve. Do you want the background image to change only when you hover over the corners?
1846,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,"You need to narrow the problem down. Is your question actually ""how do I update an entity reference in EF""?"
1847,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"..and how small are you hoping the hash result will be, given that the input is only 11 bytes? Or do you mean there are 11 separate values?"
1848,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,Is the array supposed to be dynamic? i.e. you can update the array after the pre-process step?
1849,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,Confused. Could you give a short example with an uncompressed input and the compressed output your algorithm produces?
1850,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,"My answer would be: What kind of lame ass product searches for palindromes in a string. May I take a closer look at your business plan, please?"
1851,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,I like your idea of relativ dimensions and positions. What didn't work well?
1852,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,You're going to have to be more specific about what you want to know.  What kind of platform are you using to implement these algorithms?
1853,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"Are you wanting to take all pairs of elements to be compared or is it that all the elements of the array are compared against a known value,e.g. if the array was of ints and you wanted to know if half were single digits?"
1854,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"Your title says ""sorted array"", but you ask about a BST in your question? Is this homework?"
1855,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,Sounds like a good homework question.  Does your instructor know you're cheating?
1856,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,"If you have never got it working, why should you do it everyday? Did I miss something?"
1857,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Change them to what? If that is your input, what is your desired output?"
1858,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,"Sounds like 'can anyone show me how to iterate over array and execute function on each element'. What's the problem with iterating it step by step, just as you described?"
1859,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,"I can, but it is written in Lithuanian language, so I think you woun't understand. Anyway, where should I put it?"
1860,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"Please clarify title / question. Do you wish to identify the start of a cycle, or remove a cycle?"
1861,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Yep, Google, first hit, then read the paper cited. If you don't know what it is, then how come you know you want to implement it?"
1862,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,Have you made sure that these calculations take place in code that is executed often enough to cause a performance impact?  Or do I have to post the micro-optimization lecture again?
1863,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,@Matthew Why not just use an existing hashtable implementation? Why do you need a custom hash?
1864,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,"@Kerrek SB:  Each string in the input is printed out exactly once in the output, with at most an additional comma to separate them.  I don't see how that would come out to ""pages"", unless you are being sarcastic and there is something I am missing?"
1865,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,This is exactly what I am looking for: http://limi.net/articles/resource-packages/. Does anybody know where to find more information about this?
1866,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,I'm pretty sure that the google image search just goes by image name doesn't it? or are you talking about some other google search that I'm unaware of?
1867,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,Can you describe the problem in more detail?  Maybe upload a screenshot or two?
1868,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,i know this doesn't help your problem but it's another corner case: what if two different cells want to swap with the same one? will one swap and then the other swap with the one it didn't intend to?
1869,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,Looks like a type in the second `RewriteCond`.  Should you have a space before the `\.html`?
1870,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,How do you define minimal? The minimum number of movements or the minimum of the sum of distances/squares of the distances?
1871,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,I'm having the exact same problem. Did you ever find a solution?
1872,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,Which part of the task are you having trouble with? What hints have your lecture notes or textbook given you about this problem?
1873,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,What error did you get? Also can you provide what code your using to connect?
1874,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,"I'm sure there is, along with a million other clever optimizations. But I really doubt they're caching the *results* of my search, so I'm still curious - what algorithm are they using to actually obtain the result list?"
1875,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,"I think `chunklen` needs to also be able to decrease, or else your queue will have size proportional to its largest-ever size even if it is empty.  So how about `if (q->head->next == q->tail) chunklen/=2`?"
1876,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,This is certainly a tough assignment if you aren't good at programming. Do you have to code your own quadratic programming optimization as well?
1877,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,"What do you mean with ""it doesn't work"" ? Does it crash (which I suspect, given your code), does it show the wrong images, doesn't it do anything at all ?"
1878,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,maybe you can start with useing code tags. and i don't see how the frame loads the pics?
1879,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,I'd be happy to. Can you tell me how?
1880,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,What? Can you say what you question is in one sentence?
1881,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,"Can you please clarify, if you only care about the weights, why you don't simply do `data[x] += w`? What do you care about besides the weights?"
1882,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,what happens if you print before exporting? or is that the order already?
1883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Huh? A downvote? What for?
1884,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,"I think the inner div will resize, as it has a width of 100%, but you won't notice it. You probably want to resize the image, too?"
1885,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,"Looks like you're passing null to an API parameter, particularly a null Overlay somewhere in a mapview probably. How are we supposed to know?"
1886,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"Don't you think that ""What do you miss?"" kind of questions are subjective?"
1887,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,"I am looking at a more brute force and exhaustive approach, I am curious as to your performance/memory concerns. Is this something being done a lot or just once for different sets of letter combinations?"
1888,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,"Why do you want to ""fit ellipses""? Isn't enough to ""find ellipses""?"
1889,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,@Mgccl: Great that you found a better solution for your specific case. May I ask what you are doing this for?
1890,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,"If you had such a list, what on earth would you do with it? The list of names in each category doesn't seem very interesting by itself; surely you don't want to actually process the content of all those grammars?"
1891,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"Your algorithm would presumably conclude that `{x,y,y,y,y}` and `{x,x,x,x,y}` are equal. Is that the desired behaviour?"
1892,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,I'd suggest you get an iPod Touch to develop on then. Don't tell me you need something iPhone specific for your application like GPS? :)
1893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"O(n) relative to what?  A purely in-place algorithm (no side storage) would be O(1) in the size of its input...  Oh, and O(n) time or storage?"
1894,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,It's not clear to me how I can do this using the lex an the yacc. Can you be more specific?
1895,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,What have you tried? Examples?
1896,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,"I want to implement the whole online banking stack, from front-end, middleware, and back-end. So is there any opensource J2EE app for online banking?"
1897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,What's wrong with it? Isn't making a wordpress theme programming?
1898,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,And can you see how he treated multiple people in the comments section? Or does it not show that?
1899,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"are the line segments only straight lines?
Do you want an algorithm that given two polygons finds what line segments they 'overlap' over?"
1900,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,Could you ask a specific question? What have you tried so far?
1901,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,in certain cases i had to first start the Zune player and then VS2010 to make it work. Perhaps that does the trick for you?
1902,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,You say it's not compiling. Do you understand the error message?
1903,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,@aaa: what would be a general way? I mean how general it can get?
1904,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,"I still don't understand what you want to do. What do you mean by ""reorder the sequence in which the pixel intensity data comes""?"
1905,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"If the ads are script elements, does it really matter where you place them? Perhaps you can give an example?"
1906,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,I don't know if I understand correctly: Do you want to add a new image tag to your div tag? Where do you have your list?
1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,This is a duplicate question with 2536194.  Can they be combined?
1908,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,A quick search finds this code. http://staff.washington.edu/dushaw/GPS/gettracks.awk Is that checksum function what you are looking for?
1909,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,"but the breakpoint doesn't affect anything unless the condition holds, so you can put your breakpoint anywhere (like the Setter) and take it from there. Or am I missing something?"
1910,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,I think we must sort the group for select algorithm but it is not necessary for sorting the elements in the quick select algorithm !! isn't it?
1911,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"Isn't it? Homework is work too, or are you only allowed to get answers for free if you are actually payed to find them yourself?"
1912,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"Wait  you're writing a thesis and you've got *no clue how to use it*? Wow. Usually, it should be the other way round, shouldn't it?"
1913,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,"Great question. What exactly do you mean by ""bug""?"
1914,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,"I've never done COBOL before, but this strikes me as strange: `IF POLI-DATE-REQUESTED-S-2 IS NOT = 11 OR 12` Most languages I'm familiar with would parse `foo != 11 or 12` as `(foo != 11) or (12)`. Does COBOL really parse the expression as `foo != (11 or 12)`?"
1915,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,smalltalk is something I am looking into. Does Smalltalk/X work as in interpreter until you compile?
1916,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,@antti.huima Why? Because you can't solve it?
1917,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,How's that even possible? Why don't you join the stdout to the logcat output and try to print that massive log directly on stdout?
1918,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Defined ""central point""?  Do you want any point within a convex hull around the points, the geometric center, or what?"
1919,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Please rephrase your question using full words and complete sentences. Also, what does assembly have to do with this?"
1920,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,"Please, show your code. How do you toggle this form?"
1921,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,Nice question!.  Which specific terms do you understand and which ones do you not understand?
1922,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,"No matter how efficient you are it is going to take a looong time to enumerate through 2^100 subsets of vertices, and that is before you get into the fact that edges can be there or not.  Can you switch to a problem that is likely to finish before the Sun explodes?"
1923,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,@MitMaro Thanks. Could you please do the math of whether it's useful or not? :)
1924,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Since there is a loop there is an infinite number of paths. How do you wan to deal with it?
1925,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"Any particular language in mind? Are you inserting this into an existing document, or creating a new one consisting of just the image?"
1926,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,"by ""downloading by code"" I meant downloading the picture bytes using a webservice and assigning it to the Image element. This could be the subject of another question, but what technique would you use to control the download sequesce by preserving the browser cache?"
1927,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,You may want to post the code right here. Maybe use pastebin or something if it's too much to embed directly in your post?
